"taxon"	"run"	"count_type"	"cutoff_type"	"cutoff"	"clusters"	"removed_clusters"	"unique_bins"	"removed_uniques"	"duplicate_bins"	"remaining_dups"	"false_pos"	"false_neg"
"Coleoptera"	32	"tot_proportional"	"max"	2e-05	3107	0	1698	0	233	233	0	1
"Coleoptera"	33	"tot_proportional"	"max"	5e-05	3107	0	1698	0	233	233	0	1
"Coleoptera"	34	"tot_proportional"	"max"	1e-04	3107	0	1698	0	233	233	0	1
"Coleoptera"	35	"tot_proportional"	"max"	2e-04	3107	0	1698	0	233	233	0	1
"Coleoptera"	36	"tot_proportional"	"max"	5e-04	3107	0	1698	0	233	233	0	1
"Coleoptera"	37	"sample_proportional"	"sum"	1e-06	3107	0	1698	0	233	233	0	1
"Coleoptera"	38	"sample_proportional"	"sum"	2e-06	3107	0	1698	0	233	233	0	1
"Coleoptera"	39	"sample_proportional"	"sum"	5e-06	3107	0	1698	0	233	233	0	1
"Coleoptera"	40	"sample_proportional"	"sum"	1e-05	3107	0	1698	0	233	233	0	1
"Coleoptera"	41	"sample_proportional"	"sum"	2e-05	3107	0	1698	0	233	233	0	1
"Coleoptera"	42	"sample_proportional"	"sum"	5e-05	3107	0	1698	0	233	233	0	1
"Coleoptera"	43	"sample_proportional"	"sum"	1e-04	3107	0	1698	0	233	233	0	1
"Coleoptera"	44	"sample_proportional"	"sum"	2e-04	3107	0	1698	0	233	233	0	1
"Coleoptera"	45	"sample_proportional"	"sum"	5e-04	3107	0	1698	0	233	233	0	1
"Coleoptera"	46	"sample_proportional"	"max"	1e-06	3107	0	1698	0	233	233	0	1
"Coleoptera"	47	"sample_proportional"	"max"	2e-06	3107	0	1698	0	233	233	0	1
"Coleoptera"	48	"sample_proportional"	"max"	5e-06	3107	0	1698	0	233	233	0	1
"Coleoptera"	49	"sample_proportional"	"max"	1e-05	3107	0	1698	0	233	233	0	1
"Coleoptera"	50	"sample_proportional"	"max"	2e-05	3107	0	1698	0	233	233	0	1
"Coleoptera"	51	"sample_proportional"	"max"	5e-05	3107	0	1698	0	233	233	0	1
"Coleoptera"	52	"sample_proportional"	"max"	1e-04	3107	0	1698	0	233	233	0	1
"Coleoptera"	53	"sample_proportional"	"max"	2e-04	3107	0	1698	0	233	233	0	1
"Coleoptera"	54	"sample_proportional"	"max"	5e-04	3107	0	1698	0	233	233	0	1
"Coleoptera"	55	"calibrated"	"sum"	1	3107	0	1698	0	233	233	0	1
"Coleoptera"	56	"calibrated"	"sum"	2	3107	0	1698	0	233	233	0	1
"Coleoptera"	57	"calibrated"	"sum"	5	3107	0	1698	0	233	233	0	1
"Coleoptera"	58	"calibrated"	"sum"	10	3107	0	1698	0	233	233	0	1
"Coleoptera"	59	"calibrated"	"sum"	20	3107	0	1698	0	233	233	0	1
"Coleoptera"	60	"calibrated"	"sum"	50	3107	0	1698	0	233	233	0	1
"Coleoptera"	61	"calibrated"	"sum"	100	3107	0	1698	0	233	233	0	1
"Coleoptera"	62	"calibrated"	"sum"	200	3107	0	1698	0	233	233	0	1
"Coleoptera"	63	"calibrated"	"sum"	500	3107	0	1698	0	233	233	0	1
"Coleoptera"	64	"calibrated"	"max"	1	3107	0	1698	0	233	233	0	1
"Coleoptera"	65	"calibrated"	"max"	2	3107	0	1698	0	233	233	0	1
"Coleoptera"	66	"calibrated"	"max"	5	3107	0	1698	0	233	233	0	1
"Coleoptera"	67	"calibrated"	"max"	10	3107	0	1698	0	233	233	0	1
"Coleoptera"	68	"calibrated"	"max"	20	3107	0	1698	0	233	233	0	1
"Coleoptera"	69	"calibrated"	"max"	50	3107	0	1698	0	233	233	0	1
"Coleoptera"	70	"calibrated"	"max"	100	3107	0	1698	0	233	233	0	1
"Coleoptera"	71	"calibrated"	"max"	200	3107	0	1698	0	233	233	0	1
"Coleoptera"	72	"calibrated"	"max"	500	3107	0	1698	0	233	233	0	1
"Entomobryomorpha"	1	"raw"	"sum"	1	976	0	193	0	82	82	0	1
"Entomobryomorpha"	2	"raw"	"sum"	2	976	0	193	0	82	82	0	1
"Entomobryomorpha"	3	"raw"	"sum"	5	976	0	193	0	82	82	0	1
"Entomobryomorpha"	4	"raw"	"sum"	10	976	0	193	0	82	82	0	1
"Entomobryomorpha"	5	"raw"	"sum"	20	976	0	193	0	82	82	0	1
"Entomobryomorpha"	6	"raw"	"sum"	50	976	0	193	0	82	82	0	1
"Entomobryomorpha"	7	"raw"	"sum"	100	976	0	193	0	82	82	0	1
"Entomobryomorpha"	8	"raw"	"sum"	200	976	0	193	0	82	82	0	1
"Entomobryomorpha"	9	"raw"	"sum"	500	976	0	193	0	82	82	0	1
"Entomobryomorpha"	10	"raw"	"max"	1	976	0	193	0	82	82	0	1
"Entomobryomorpha"	11	"raw"	"max"	2	976	0	193	0	82	82	0	1
"Entomobryomorpha"	12	"raw"	"max"	5	976	0	193	0	82	82	0	1
"Entomobryomorpha"	13	"raw"	"max"	10	976	0	193	0	82	82	0	1
"Entomobryomorpha"	14	"raw"	"max"	20	976	0	193	0	82	82	0	1
"Entomobryomorpha"	15	"raw"	"max"	50	976	0	193	0	82	82	0	1
"Entomobryomorpha"	16	"raw"	"max"	100	976	0	193	0	82	82	0	1
"Entomobryomorpha"	17	"raw"	"max"	200	976	0	193	0	82	82	0	1
"Entomobryomorpha"	18	"raw"	"max"	500	976	0	193	0	82	82	0	1
"Entomobryomorpha"	19	"tot_proportional"	"sum"	1e-06	976	0	193	0	82	82	0	1
"Entomobryomorpha"	20	"tot_proportional"	"sum"	2e-06	976	0	193	0	82	82	0	1
"Entomobryomorpha"	21	"tot_proportional"	"sum"	5e-06	976	0	193	0	82	82	0	1
"Entomobryomorpha"	22	"tot_proportional"	"sum"	1e-05	976	0	193	0	82	82	0	1
"Entomobryomorpha"	23	"tot_proportional"	"sum"	2e-05	976	0	193	0	82	82	0	1
"Entomobryomorpha"	24	"tot_proportional"	"sum"	5e-05	976	0	193	0	82	82	0	1
"Entomobryomorpha"	25	"tot_proportional"	"sum"	1e-04	976	0	193	0	82	82	0	1
"Entomobryomorpha"	26	"tot_proportional"	"sum"	2e-04	976	0	193	0	82	82	0	1
"Entomobryomorpha"	27	"tot_proportional"	"sum"	5e-04	976	0	193	0	82	82	0	1
"Entomobryomorpha"	28	"tot_proportional"	"max"	1e-06	976	0	193	0	82	82	0	1
"Entomobryomorpha"	29	"tot_proportional"	"max"	2e-06	976	0	193	0	82	82	0	1
"Entomobryomorpha"	30	"tot_proportional"	"max"	5e-06	976	0	193	0	82	82	0	1
"Entomobryomorpha"	31	"tot_proportional"	"max"	1e-05	976	0	193	0	82	82	0	1
"Entomobryomorpha"	32	"tot_proportional"	"max"	2e-05	976	0	193	0	82	82	0	1
"Entomobryomorpha"	33	"tot_proportional"	"max"	5e-05	976	0	193	0	82	82	0	1
"Entomobryomorpha"	34	"tot_proportional"	"max"	1e-04	976	0	193	0	82	82	0	1
"Entomobryomorpha"	35	"tot_proportional"	"max"	2e-04	976	0	193	0	82	82	0	1
"Entomobryomorpha"	36	"tot_proportional"	"max"	5e-04	976	0	193	0	82	82	0	1
"Entomobryomorpha"	37	"sample_proportional"	"sum"	1e-06	976	0	193	0	82	82	0	1
"Entomobryomorpha"	38	"sample_proportional"	"sum"	2e-06	976	0	193	0	82	82	0	1
"Entomobryomorpha"	39	"sample_proportional"	"sum"	5e-06	976	0	193	0	82	82	0	1
"Entomobryomorpha"	40	"sample_proportional"	"sum"	1e-05	976	0	193	0	82	82	0	1
"Entomobryomorpha"	41	"sample_proportional"	"sum"	2e-05	976	0	193	0	82	82	0	1
"Entomobryomorpha"	42	"sample_proportional"	"sum"	5e-05	976	0	193	0	82	82	0	1
"Entomobryomorpha"	43	"sample_proportional"	"sum"	1e-04	976	0	193	0	82	82	0	1
"Entomobryomorpha"	44	"sample_proportional"	"sum"	2e-04	976	0	193	0	82	82	0	1
"Entomobryomorpha"	45	"sample_proportional"	"sum"	5e-04	976	0	193	0	82	82	0	1
"Entomobryomorpha"	46	"sample_proportional"	"max"	1e-06	976	0	193	0	82	82	0	1
"Entomobryomorpha"	47	"sample_proportional"	"max"	2e-06	976	0	193	0	82	82	0	1
"Entomobryomorpha"	48	"sample_proportional"	"max"	5e-06	976	0	193	0	82	82	0	1
"Entomobryomorpha"	49	"sample_proportional"	"max"	1e-05	976	0	193	0	82	82	0	1
"Entomobryomorpha"	50	"sample_proportional"	"max"	2e-05	976	0	193	0	82	82	0	1
"Entomobryomorpha"	51	"sample_proportional"	"max"	5e-05	976	0	193	0	82	82	0	1
"Entomobryomorpha"	52	"sample_proportional"	"max"	1e-04	976	0	193	0	82	82	0	1
"Entomobryomorpha"	53	"sample_proportional"	"max"	2e-04	976	0	193	0	82	82	0	1
"Entomobryomorpha"	54	"sample_proportional"	"max"	5e-04	976	0	193	0	82	82	0	1
"Entomobryomorpha"	55	"calibrated"	"sum"	1	976	0	193	0	82	82	0	1
"Entomobryomorpha"	56	"calibrated"	"sum"	2	976	0	193	0	82	82	0	1
"Entomobryomorpha"	57	"calibrated"	"sum"	5	976	0	193	0	82	82	0	1
"Entomobryomorpha"	58	"calibrated"	"sum"	10	976	0	193	0	82	82	0	1
"Entomobryomorpha"	59	"calibrated"	"sum"	20	976	0	193	0	82	82	0	1
"Entomobryomorpha"	60	"calibrated"	"sum"	50	976	0	193	0	82	82	0	1
"Entomobryomorpha"	61	"calibrated"	"sum"	100	976	0	193	0	82	82	0	1
"Entomobryomorpha"	62	"calibrated"	"sum"	200	976	0	193	0	82	82	0	1
"Entomobryomorpha"	63	"calibrated"	"sum"	500	976	0	193	0	82	82	0	1
"Entomobryomorpha"	64	"calibrated"	"max"	1	976	0	193	0	82	82	0	1
"Entomobryomorpha"	65	"calibrated"	"max"	2	976	0	193	0	82	82	0	1
"Entomobryomorpha"	66	"calibrated"	"max"	5	976	0	193	0	82	82	0	1
"Entomobryomorpha"	67	"calibrated"	"max"	10	976	0	193	0	82	82	0	1
"Entomobryomorpha"	68	"calibrated"	"max"	20	976	0	193	0	82	82	0	1
"Entomobryomorpha"	69	"calibrated"	"max"	50	976	0	193	0	82	82	0	1
"Entomobryomorpha"	70	"calibrated"	"max"	100	976	0	193	0	82	82	0	1
"Entomobryomorpha"	71	"calibrated"	"max"	200	976	0	193	0	82	82	0	1
"Entomobryomorpha"	72	"calibrated"	"max"	500	976	0	193	0	82	82	0	1
"Hemiptera"	1	"raw"	"sum"	1	2142	0	878	0	116	116	0	1
"Hemiptera"	2	"raw"	"sum"	2	2142	0	878	0	116	116	0	1
"Hemiptera"	3	"raw"	"sum"	5	2142	0	878	0	116	116	0	1
"Hemiptera"	4	"raw"	"sum"	10	2142	0	878	0	116	116	0	1
"Hemiptera"	5	"raw"	"sum"	20	2142	0	878	0	116	116	0	1
"Hemiptera"	6	"raw"	"sum"	50	2142	0	878	0	116	116	0	1
"Hemiptera"	7	"raw"	"sum"	100	2142	0	878	0	116	116	0	1
"Hemiptera"	8	"raw"	"sum"	200	2142	0	878	0	116	116	0	1
"Hemiptera"	9	"raw"	"sum"	500	2142	0	878	0	116	116	0	1
"Hemiptera"	10	"raw"	"max"	1	2142	0	878	0	116	116	0	1
"Hemiptera"	11	"raw"	"max"	2	2142	0	878	0	116	116	0	1
"Hemiptera"	12	"raw"	"max"	5	2142	0	878	0	116	116	0	1
"Hemiptera"	13	"raw"	"max"	10	2142	0	878	0	116	116	0	1
"Hemiptera"	14	"raw"	"max"	20	2142	0	878	0	116	116	0	1
"Hemiptera"	15	"raw"	"max"	50	2142	0	878	0	116	116	0	1
"Hemiptera"	16	"raw"	"max"	100	2142	0	878	0	116	116	0	1
"Hemiptera"	17	"raw"	"max"	200	2142	0	878	0	116	116	0	1
"Hemiptera"	18	"raw"	"max"	500	2142	0	878	0	116	116	0	1
"Hemiptera"	19	"tot_proportional"	"sum"	1e-06	2142	0	878	0	116	116	0	1
"Hemiptera"	20	"tot_proportional"	"sum"	2e-06	2142	0	878	0	116	116	0	1
"Hemiptera"	21	"tot_proportional"	"sum"	5e-06	2142	0	878	0	116	116	0	1
"Hemiptera"	22	"tot_proportional"	"sum"	1e-05	2142	0	878	0	116	116	0	1
"Hemiptera"	23	"tot_proportional"	"sum"	2e-05	2142	0	878	0	116	116	0	1
"Hemiptera"	24	"tot_proportional"	"sum"	5e-05	2142	0	878	0	116	116	0	1
"Hemiptera"	25	"tot_proportional"	"sum"	1e-04	2142	0	878	0	116	116	0	1
"Hemiptera"	26	"tot_proportional"	"sum"	2e-04	2142	0	878	0	116	116	0	1
"Hemiptera"	27	"tot_proportional"	"sum"	5e-04	2142	0	878	0	116	116	0	1
"Hemiptera"	28	"tot_proportional"	"max"	1e-06	2142	0	878	0	116	116	0	1
"Hemiptera"	29	"tot_proportional"	"max"	2e-06	2142	0	878	0	116	116	0	1
"Hemiptera"	30	"tot_proportional"	"max"	5e-06	2142	0	878	0	116	116	0	1
"Hemiptera"	31	"tot_proportional"	"max"	1e-05	2142	0	878	0	116	116	0	1
"Hemiptera"	32	"tot_proportional"	"max"	2e-05	2142	0	878	0	116	116	0	1
"Hemiptera"	33	"tot_proportional"	"max"	5e-05	2142	0	878	0	116	116	0	1
"Hemiptera"	34	"tot_proportional"	"max"	1e-04	2142	0	878	0	116	116	0	1
"Hemiptera"	35	"tot_proportional"	"max"	2e-04	2142	0	878	0	116	116	0	1
"Hemiptera"	36	"tot_proportional"	"max"	5e-04	2142	0	878	0	116	116	0	1
"Hemiptera"	37	"sample_proportional"	"sum"	1e-06	2142	0	878	0	116	116	0	1
"Hemiptera"	38	"sample_proportional"	"sum"	2e-06	2142	0	878	0	116	116	0	1
"Hemiptera"	39	"sample_proportional"	"sum"	5e-06	2142	0	878	0	116	116	0	1
"Hemiptera"	40	"sample_proportional"	"sum"	1e-05	2142	0	878	0	116	116	0	1
"Hemiptera"	41	"sample_proportional"	"sum"	2e-05	2142	0	878	0	116	116	0	1
"Hemiptera"	42	"sample_proportional"	"sum"	5e-05	2142	0	878	0	116	116	0	1
"Hemiptera"	43	"sample_proportional"	"sum"	1e-04	2142	0	878	0	116	116	0	1
"Hemiptera"	44	"sample_proportional"	"sum"	2e-04	2142	0	878	0	116	116	0	1
"Hemiptera"	45	"sample_proportional"	"sum"	5e-04	2142	0	878	0	116	116	0	1
"Hemiptera"	46	"sample_proportional"	"max"	1e-06	2142	0	878	0	116	116	0	1
"Hemiptera"	47	"sample_proportional"	"max"	2e-06	2142	0	878	0	116	116	0	1
"Hemiptera"	48	"sample_proportional"	"max"	5e-06	2142	0	878	0	116	116	0	1
"Hemiptera"	49	"sample_proportional"	"max"	1e-05	2142	0	878	0	116	116	0	1
"Hemiptera"	50	"sample_proportional"	"max"	2e-05	2142	0	878	0	116	116	0	1
"Hemiptera"	51	"sample_proportional"	"max"	5e-05	2142	0	878	0	116	116	0	1
"Hemiptera"	52	"sample_proportional"	"max"	1e-04	2142	0	878	0	116	116	0	1
"Hemiptera"	53	"sample_proportional"	"max"	2e-04	2142	0	878	0	116	116	0	1
"Hemiptera"	54	"sample_proportional"	"max"	5e-04	2142	0	878	0	116	116	0	1
"Hemiptera"	55	"calibrated"	"sum"	1	2142	0	878	0	116	116	0	1
"Hemiptera"	56	"calibrated"	"sum"	2	2142	0	878	0	116	116	0	1
"Hemiptera"	57	"calibrated"	"sum"	5	2142	0	878	0	116	116	0	1
"Hemiptera"	58	"calibrated"	"sum"	10	2142	0	878	0	116	116	0	1
"Hemiptera"	59	"calibrated"	"sum"	20	2142	0	878	0	116	116	0	1
"Hemiptera"	60	"calibrated"	"sum"	50	2142	0	878	0	116	116	0	1
"Hemiptera"	61	"calibrated"	"sum"	100	2142	0	878	0	116	116	0	1
"Hemiptera"	62	"calibrated"	"sum"	200	2142	0	878	0	116	116	0	1
"Hemiptera"	63	"calibrated"	"sum"	500	2142	0	878	0	116	116	0	1
"Hemiptera"	64	"calibrated"	"max"	1	2142	0	878	0	116	116	0	1
"Hemiptera"	65	"calibrated"	"max"	2	2142	0	878	0	116	116	0	1
"Hemiptera"	66	"calibrated"	"max"	5	2142	0	878	0	116	116	0	1
"Hemiptera"	67	"calibrated"	"max"	10	2142	0	878	0	116	116	0	1
"Hemiptera"	68	"calibrated"	"max"	20	2142	0	878	0	116	116	0	1
"Hemiptera"	69	"calibrated"	"max"	50	2142	0	878	0	116	116	0	1
"Hemiptera"	70	"calibrated"	"max"	100	2142	0	878	0	116	116	0	1
"Hemiptera"	71	"calibrated"	"max"	200	2142	0	878	0	116	116	0	1
"Hemiptera"	72	"calibrated"	"max"	500	2142	0	878	0	116	116	0	1
"Lepidoptera"	1	"raw"	"sum"	1	1968	0	1587	0	47	47	0	1
"Lepidoptera"	2	"raw"	"sum"	2	1968	0	1587	0	47	47	0	1
"Lepidoptera"	3	"raw"	"sum"	5	1968	0	1587	0	47	47	0	1
"Lepidoptera"	4	"raw"	"sum"	10	1968	0	1587	0	47	47	0	1
"Lepidoptera"	5	"raw"	"sum"	20	1968	0	1587	0	47	47	0	1
"Lepidoptera"	6	"raw"	"sum"	50	1968	0	1587	0	47	47	0	1
"Lepidoptera"	7	"raw"	"sum"	100	1968	0	1587	0	47	47	0	1
"Lepidoptera"	8	"raw"	"sum"	200	1968	0	1587	0	47	47	0	1
"Lepidoptera"	9	"raw"	"sum"	500	1968	0	1587	0	47	47	0	1
"Lepidoptera"	10	"raw"	"max"	1	1968	0	1587	0	47	47	0	1
"Lepidoptera"	11	"raw"	"max"	2	1968	0	1587	0	47	47	0	1
"Lepidoptera"	12	"raw"	"max"	5	1968	0	1587	0	47	47	0	1
"Lepidoptera"	13	"raw"	"max"	10	1968	0	1587	0	47	47	0	1
"Lepidoptera"	14	"raw"	"max"	20	1968	0	1587	0	47	47	0	1
"Lepidoptera"	15	"raw"	"max"	50	1968	0	1587	0	47	47	0	1
"Lepidoptera"	16	"raw"	"max"	100	1968	0	1587	0	47	47	0	1
"Lepidoptera"	17	"raw"	"max"	200	1968	0	1587	0	47	47	0	1
"Lepidoptera"	18	"raw"	"max"	500	1968	0	1587	0	47	47	0	1
"Lepidoptera"	19	"tot_proportional"	"sum"	1e-06	1968	0	1587	0	47	47	0	1
"Lepidoptera"	20	"tot_proportional"	"sum"	2e-06	1968	0	1587	0	47	47	0	1
"Lepidoptera"	21	"tot_proportional"	"sum"	5e-06	1968	0	1587	0	47	47	0	1
"Lepidoptera"	22	"tot_proportional"	"sum"	1e-05	1968	0	1587	0	47	47	0	1
"Lepidoptera"	23	"tot_proportional"	"sum"	2e-05	1968	0	1587	0	47	47	0	1
"Lepidoptera"	24	"tot_proportional"	"sum"	5e-05	1968	0	1587	0	47	47	0	1
"Lepidoptera"	25	"tot_proportional"	"sum"	1e-04	1968	0	1587	0	47	47	0	1
"Lepidoptera"	26	"tot_proportional"	"sum"	2e-04	1968	0	1587	0	47	47	0	1
"Lepidoptera"	27	"tot_proportional"	"sum"	5e-04	1968	0	1587	0	47	47	0	1
"Lepidoptera"	28	"tot_proportional"	"max"	1e-06	1968	0	1587	0	47	47	0	1
"Lepidoptera"	29	"tot_proportional"	"max"	2e-06	1968	0	1587	0	47	47	0	1
"Lepidoptera"	30	"tot_proportional"	"max"	5e-06	1968	0	1587	0	47	47	0	1
"Lepidoptera"	31	"tot_proportional"	"max"	1e-05	1968	0	1587	0	47	47	0	1
"Lepidoptera"	32	"tot_proportional"	"max"	2e-05	1968	0	1587	0	47	47	0	1
"Lepidoptera"	33	"tot_proportional"	"max"	5e-05	1968	0	1587	0	47	47	0	1
"Lepidoptera"	34	"tot_proportional"	"max"	1e-04	1968	0	1587	0	47	47	0	1
"Lepidoptera"	35	"tot_proportional"	"max"	2e-04	1968	0	1587	0	47	47	0	1
"Lepidoptera"	36	"tot_proportional"	"max"	5e-04	1968	0	1587	0	47	47	0	1
"Lepidoptera"	37	"sample_proportional"	"sum"	1e-06	1968	0	1587	0	47	47	0	1
"Lepidoptera"	38	"sample_proportional"	"sum"	2e-06	1968	0	1587	0	47	47	0	1
"Lepidoptera"	39	"sample_proportional"	"sum"	5e-06	1968	0	1587	0	47	47	0	1
"Lepidoptera"	40	"sample_proportional"	"sum"	1e-05	1968	0	1587	0	47	47	0	1
"Lepidoptera"	41	"sample_proportional"	"sum"	2e-05	1968	0	1587	0	47	47	0	1
"Lepidoptera"	42	"sample_proportional"	"sum"	5e-05	1968	0	1587	0	47	47	0	1
"Lepidoptera"	43	"sample_proportional"	"sum"	1e-04	1968	0	1587	0	47	47	0	1
"Lepidoptera"	44	"sample_proportional"	"sum"	2e-04	1968	0	1587	0	47	47	0	1
"Lepidoptera"	45	"sample_proportional"	"sum"	5e-04	1968	0	1587	0	47	47	0	1
"Lepidoptera"	46	"sample_proportional"	"max"	1e-06	1968	0	1587	0	47	47	0	1
"Lepidoptera"	47	"sample_proportional"	"max"	2e-06	1968	0	1587	0	47	47	0	1
"Lepidoptera"	48	"sample_proportional"	"max"	5e-06	1968	0	1587	0	47	47	0	1
"Lepidoptera"	49	"sample_proportional"	"max"	1e-05	1968	0	1587	0	47	47	0	1
"Lepidoptera"	50	"sample_proportional"	"max"	2e-05	1968	0	1587	0	47	47	0	1
"Lepidoptera"	51	"sample_proportional"	"max"	5e-05	1968	0	1587	0	47	47	0	1
"Lepidoptera"	52	"sample_proportional"	"max"	1e-04	1968	0	1587	0	47	47	0	1
"Lepidoptera"	53	"sample_proportional"	"max"	2e-04	1968	0	1587	0	47	47	0	1
"Lepidoptera"	54	"sample_proportional"	"max"	5e-04	1968	0	1587	0	47	47	0	1
"Lepidoptera"	55	"calibrated"	"sum"	1	1968	0	1587	0	47	47	0	1
"Lepidoptera"	56	"calibrated"	"sum"	2	1968	0	1587	0	47	47	0	1
"Lepidoptera"	57	"calibrated"	"sum"	5	1968	0	1587	0	47	47	0	1
"Lepidoptera"	58	"calibrated"	"sum"	10	1968	0	1587	0	47	47	0	1
"Lepidoptera"	59	"calibrated"	"sum"	20	1968	0	1587	0	47	47	0	1
"Lepidoptera"	60	"calibrated"	"sum"	50	1968	0	1587	0	47	47	0	1
"Lepidoptera"	61	"calibrated"	"sum"	100	1968	0	1587	0	47	47	0	1
"Lepidoptera"	62	"calibrated"	"sum"	200	1968	0	1587	0	47	47	0	1
"Lepidoptera"	63	"calibrated"	"sum"	500	1968	0	1587	0	47	47	0	1
"Lepidoptera"	64	"calibrated"	"max"	1	1968	0	1587	0	47	47	0	1
"Lepidoptera"	65	"calibrated"	"max"	2	1968	0	1587	0	47	47	0	1
"Lepidoptera"	66	"calibrated"	"max"	5	1968	0	1587	0	47	47	0	1
"Lepidoptera"	67	"calibrated"	"max"	10	1968	0	1587	0	47	47	0	1
"Lepidoptera"	68	"calibrated"	"max"	20	1968	0	1587	0	47	47	0	1
"Lepidoptera"	69	"calibrated"	"max"	50	1968	0	1587	0	47	47	0	1
"Lepidoptera"	70	"calibrated"	"max"	100	1968	0	1587	0	47	47	0	1
"Lepidoptera"	71	"calibrated"	"max"	200	1968	0	1587	0	47	47	0	1
"Lepidoptera"	72	"calibrated"	"max"	500	1968	0	1587	0	47	47	0	1
"Dermaptera"	1	"raw"	"sum"	1	9	0	5	0	0	0	0	NA
"Dermaptera"	2	"raw"	"sum"	2	9	0	5	0	0	0	0	NA
"Dermaptera"	3	"raw"	"sum"	5	9	0	5	0	0	0	0	NA
"Dermaptera"	4	"raw"	"sum"	10	9	0	5	0	0	0	0	NA
"Dermaptera"	5	"raw"	"sum"	20	9	0	5	0	0	0	0	NA
"Dermaptera"	6	"raw"	"sum"	50	9	0	5	0	0	0	0	NA
"Dermaptera"	7	"raw"	"sum"	100	9	0	5	0	0	0	0	NA
"Dermaptera"	8	"raw"	"sum"	200	9	0	5	0	0	0	0	NA
"Dermaptera"	9	"raw"	"sum"	500	9	0	5	0	0	0	0	NA
"Dermaptera"	10	"raw"	"max"	1	9	0	5	0	0	0	0	NA
"Dermaptera"	11	"raw"	"max"	2	9	0	5	0	0	0	0	NA
"Dermaptera"	12	"raw"	"max"	5	9	0	5	0	0	0	0	NA
"Dermaptera"	13	"raw"	"max"	10	9	0	5	0	0	0	0	NA
"Dermaptera"	14	"raw"	"max"	20	9	0	5	0	0	0	0	NA
"Dermaptera"	15	"raw"	"max"	50	9	0	5	0	0	0	0	NA
"Dermaptera"	16	"raw"	"max"	100	9	0	5	0	0	0	0	NA
"Dermaptera"	17	"raw"	"max"	200	9	0	5	0	0	0	0	NA
"Dermaptera"	18	"raw"	"max"	500	9	0	5	0	0	0	0	NA
"Dermaptera"	19	"tot_proportional"	"sum"	1e-06	9	0	5	0	0	0	0	NA
"Dermaptera"	20	"tot_proportional"	"sum"	2e-06	9	0	5	0	0	0	0	NA
"Dermaptera"	21	"tot_proportional"	"sum"	5e-06	9	0	5	0	0	0	0	NA
"Dermaptera"	22	"tot_proportional"	"sum"	1e-05	9	0	5	0	0	0	0	NA
"Dermaptera"	23	"tot_proportional"	"sum"	2e-05	9	0	5	0	0	0	0	NA
"Dermaptera"	24	"tot_proportional"	"sum"	5e-05	9	0	5	0	0	0	0	NA
"Dermaptera"	25	"tot_proportional"	"sum"	1e-04	9	0	5	0	0	0	0	NA
"Dermaptera"	26	"tot_proportional"	"sum"	2e-04	9	0	5	0	0	0	0	NA
"Dermaptera"	27	"tot_proportional"	"sum"	5e-04	9	0	5	0	0	0	0	NA
"Dermaptera"	28	"tot_proportional"	"max"	1e-06	9	0	5	0	0	0	0	NA
"Dermaptera"	29	"tot_proportional"	"max"	2e-06	9	0	5	0	0	0	0	NA
"Dermaptera"	30	"tot_proportional"	"max"	5e-06	9	0	5	0	0	0	0	NA
"Dermaptera"	31	"tot_proportional"	"max"	1e-05	9	0	5	0	0	0	0	NA
"Dermaptera"	32	"tot_proportional"	"max"	2e-05	9	0	5	0	0	0	0	NA
"Dermaptera"	33	"tot_proportional"	"max"	5e-05	9	0	5	0	0	0	0	NA
"Dermaptera"	34	"tot_proportional"	"max"	1e-04	9	0	5	0	0	0	0	NA
"Dermaptera"	35	"tot_proportional"	"max"	2e-04	9	0	5	0	0	0	0	NA
"Dermaptera"	36	"tot_proportional"	"max"	5e-04	9	0	5	0	0	0	0	NA
"Dermaptera"	37	"sample_proportional"	"sum"	1e-06	9	0	5	0	0	0	0	NA
"Dermaptera"	38	"sample_proportional"	"sum"	2e-06	9	0	5	0	0	0	0	NA
"Dermaptera"	39	"sample_proportional"	"sum"	5e-06	9	0	5	0	0	0	0	NA
"Dermaptera"	40	"sample_proportional"	"sum"	1e-05	9	0	5	0	0	0	0	NA
"Dermaptera"	41	"sample_proportional"	"sum"	2e-05	9	0	5	0	0	0	0	NA
"Dermaptera"	42	"sample_proportional"	"sum"	5e-05	9	0	5	0	0	0	0	NA
"Dermaptera"	43	"sample_proportional"	"sum"	1e-04	9	0	5	0	0	0	0	NA
"Dermaptera"	44	"sample_proportional"	"sum"	2e-04	9	0	5	0	0	0	0	NA
"Dermaptera"	45	"sample_proportional"	"sum"	5e-04	9	0	5	0	0	0	0	NA
"Dermaptera"	46	"sample_proportional"	"max"	1e-06	9	0	5	0	0	0	0	NA
"Dermaptera"	47	"sample_proportional"	"max"	2e-06	9	0	5	0	0	0	0	NA
"Dermaptera"	48	"sample_proportional"	"max"	5e-06	9	0	5	0	0	0	0	NA
"Dermaptera"	49	"sample_proportional"	"max"	1e-05	9	0	5	0	0	0	0	NA
"Dermaptera"	50	"sample_proportional"	"max"	2e-05	9	0	5	0	0	0	0	NA
"Dermaptera"	51	"sample_proportional"	"max"	5e-05	9	0	5	0	0	0	0	NA
"Dermaptera"	52	"sample_proportional"	"max"	1e-04	9	0	5	0	0	0	0	NA
"Dermaptera"	53	"sample_proportional"	"max"	2e-04	9	0	5	0	0	0	0	NA
