"taxon"	"run"	"require_overlap"	"dist_type"	"dist_threshold"	"clusters"	"removed_clusters"	"unique_bins"	"removed_uniques"	"duplicate_bins"	"remaining_dups"	"false_pos"	"false_neg"
"Psocodea"	15	TRUE	"dadn"	0.8	131	24	67	1	15	11	0.0149253731343284	0.733333333333333
"Psocodea"	16	TRUE	"dadn"	1	131	21	67	1	15	12	0.0149253731343284	0.8
"Psocodea"	17	TRUE	"dadn"	1.2	131	20	67	1	15	12	0.0149253731343284	0.8
"Psocodea"	18	TRUE	"dadn"	1.5	131	15	67	1	15	12	0.0149253731343284	0.8
"Psocodea"	19	TRUE	"wdadn"	0.1	131	24	67	2	15	11	0.0298507462686567	0.733333333333333
"Psocodea"	20	TRUE	"wdadn"	0.3	131	21	67	1	15	11	0.0149253731343284	0.733333333333333
"Psocodea"	21	TRUE	"wdadn"	0.5	131	18	67	0	15	12	0	0.8
"Psocodea"	22	TRUE	"wdadn"	0.7	131	16	67	0	15	13	0	0.866666666666667
"Psocodea"	23	TRUE	"wdadn"	0.9	131	13	67	0	15	13	0	0.866666666666667
"Psocodea"	24	TRUE	"wdadn"	1.1	131	10	67	0	15	13	0	0.866666666666667
"Symphypleona"	1	FALSE	"dadn"	1	239	111	70	7	24	11	0.1	0.458333333333333
"Symphypleona"	2	FALSE	"dadn"	1.2	239	103	70	7	24	11	0.1	0.458333333333333
"Symphypleona"	3	FALSE	"dadn"	1.5	239	90	70	5	24	13	0.0714285714285714	0.541666666666667
"Symphypleona"	4	FALSE	"dadn"	1.8	239	80	70	4	24	16	0.0571428571428571	0.666666666666667
"Symphypleona"	5	FALSE	"dadn"	2.1	239	71	70	3	24	18	0.0428571428571429	0.75
"Symphypleona"	6	FALSE	"dadn"	2.4	239	65	70	3	24	19	0.0428571428571429	0.791666666666667
"Symphypleona"	7	FALSE	"wdadn"	0.8	239	86	70	5	24	17	0.0714285714285714	0.708333333333333
"Symphypleona"	8	FALSE	"wdadn"	0.9	239	82	70	5	24	18	0.0714285714285714	0.75
"Symphypleona"	9	FALSE	"wdadn"	1	239	77	70	4	24	18	0.0571428571428571	0.75
"Symphypleona"	10	FALSE	"wdadn"	1.1	239	74	70	4	24	19	0.0571428571428571	0.791666666666667
"Symphypleona"	11	FALSE	"wdadn"	1.2	239	72	70	4	24	19	0.0571428571428571	0.791666666666667
"Symphypleona"	12	FALSE	"wdadn"	1.3	239	68	70	3	24	19	0.0428571428571429	0.791666666666667
"Symphypleona"	13	TRUE	"dadn"	0.4	239	88	70	6	24	14	0.0857142857142857	0.583333333333333
"Symphypleona"	14	TRUE	"dadn"	0.6	239	86	70	6	24	15	0.0857142857142857	0.625
"Symphypleona"	15	TRUE	"dadn"	0.8	239	75	70	4	24	18	0.0571428571428571	0.75
"Symphypleona"	16	TRUE	"dadn"	1	239	71	70	3	24	18	0.0428571428571429	0.75
"Symphypleona"	17	TRUE	"dadn"	1.2	239	60	70	3	24	18	0.0428571428571429	0.75
"Symphypleona"	18	TRUE	"dadn"	1.5	239	53	70	1	24	18	0.0142857142857143	0.75
"Symphypleona"	19	TRUE	"wdadn"	0.1	239	91	70	8	24	13	0.114285714285714	0.541666666666667
"Symphypleona"	20	TRUE	"wdadn"	0.3	239	83	70	5	24	15	0.0714285714285714	0.625
"Symphypleona"	21	TRUE	"wdadn"	0.5	239	72	70	3	24	17	0.0428571428571429	0.708333333333333
"Symphypleona"	22	TRUE	"wdadn"	0.7	239	60	70	1	24	19	0.0142857142857143	0.791666666666667
"Symphypleona"	23	TRUE	"wdadn"	0.9	239	51	70	1	24	21	0.0142857142857143	0.875
"Symphypleona"	24	TRUE	"wdadn"	1.1	239	47	70	1	24	21	0.0142857142857143	0.875
"Trichoptera"	1	FALSE	"dadn"	1	470	61	157	10	5	1	0.0636942675159236	0.2
"Trichoptera"	2	FALSE	"dadn"	1.2	470	48	157	8	5	1	0.0509554140127389	0.2
"Trichoptera"	3	FALSE	"dadn"	1.5	470	34	157	3	5	2	0.0191082802547771	0.4
"Trichoptera"	4	FALSE	"dadn"	1.8	470	27	157	1	5	2	0.00636942675159236	0.4
"Trichoptera"	5	FALSE	"dadn"	2.1	470	25	157	1	5	2	0.00636942675159236	0.4
"Trichoptera"	6	FALSE	"dadn"	2.4	470	19	157	1	5	3	0.00636942675159236	0.6
"Trichoptera"	7	FALSE	"wdadn"	0.8	470	39	157	3	5	1	0.0191082802547771	0.2
"Trichoptera"	8	FALSE	"wdadn"	0.9	470	34	157	2	5	2	0.0127388535031847	0.4
"Trichoptera"	9	FALSE	"wdadn"	1	470	29	157	1	5	3	0.00636942675159236	0.6
"Trichoptera"	10	FALSE	"wdadn"	1.1	470	24	157	1	5	3	0.00636942675159236	0.6
"Trichoptera"	11	FALSE	"wdadn"	1.2	470	23	157	1	5	3	0.00636942675159236	0.6
"Trichoptera"	12	FALSE	"wdadn"	1.3	470	22	157	1	5	3	0.00636942675159236	0.6
"Trichoptera"	13	TRUE	"dadn"	0.4	470	31	157	2	5	1	0.0127388535031847	0.2
"Trichoptera"	14	TRUE	"dadn"	0.6	470	29	157	2	5	2	0.0127388535031847	0.4
"Trichoptera"	15	TRUE	"dadn"	0.8	470	28	157	2	5	2	0.0127388535031847	0.4
"Trichoptera"	16	TRUE	"dadn"	1	470	27	157	2	5	2	0.0127388535031847	0.4
"Trichoptera"	17	TRUE	"dadn"	1.2	470	23	157	2	5	2	0.0127388535031847	0.4
"Trichoptera"	18	TRUE	"dadn"	1.5	470	19	157	2	5	3	0.0127388535031847	0.6
"Trichoptera"	19	TRUE	"wdadn"	0.1	470	32	157	2	5	1	0.0127388535031847	0.2
"Trichoptera"	20	TRUE	"wdadn"	0.3	470	28	157	2	5	2	0.0127388535031847	0.4
"Trichoptera"	21	TRUE	"wdadn"	0.5	470	26	157	2	5	2	0.0127388535031847	0.4
"Trichoptera"	22	TRUE	"wdadn"	0.7	470	22	157	2	5	2	0.0127388535031847	0.4
"Trichoptera"	23	TRUE	"wdadn"	0.9	470	19	157	2	5	3	0.0127388535031847	0.6
"Trichoptera"	24	TRUE	"wdadn"	1.1	470	17	157	2	5	3	0.0127388535031847	0.6
"Mecoptera"	1	FALSE	"dadn"	1	10	3	5	0	0	0	0	NA
"Mecoptera"	2	FALSE	"dadn"	1.2	10	3	5	0	0	0	0	NA
"Mecoptera"	3	FALSE	"dadn"	1.5	10	3	5	0	0	0	0	NA
"Mecoptera"	4	FALSE	"dadn"	1.8	10	2	5	0	0	0	0	NA
"Mecoptera"	5	FALSE	"dadn"	2.1	10	1	5	0	0	0	0	NA
"Mecoptera"	6	FALSE	"dadn"	2.4	10	1	5	0	0	0	0	NA
"Mecoptera"	7	FALSE	"wdadn"	0.8	10	2	5	0	0	0	0	NA
"Mecoptera"	8	FALSE	"wdadn"	0.9	10	2	5	0	0	0	0	NA
"Mecoptera"	9	FALSE	"wdadn"	1	10	2	5	0	0	0	0	NA
"Mecoptera"	10	FALSE	"wdadn"	1.1	10	2	5	0	0	0	0	NA
"Mecoptera"	11	FALSE	"wdadn"	1.2	10	2	5	0	0	0	0	NA
"Mecoptera"	12	FALSE	"wdadn"	1.3	10	2	5	0	0	0	0	NA
"Mecoptera"	13	TRUE	"dadn"	0.4	10	3	5	0	0	0	0	NA
"Mecoptera"	14	TRUE	"dadn"	0.6	10	3	5	0	0	0	0	NA
"Mecoptera"	15	TRUE	"dadn"	0.8	10	3	5	0	0	0	0	NA
"Mecoptera"	16	TRUE	"dadn"	1	10	3	5	0	0	0	0	NA
"Mecoptera"	17	TRUE	"dadn"	1.2	10	3	5	0	0	0	0	NA
"Mecoptera"	18	TRUE	"dadn"	1.5	10	3	5	0	0	0	0	NA
"Mecoptera"	19	TRUE	"wdadn"	0.1	10	3	5	0	0	0	0	NA
"Mecoptera"	20	TRUE	"wdadn"	0.3	10	3	5	0	0	0	0	NA
"Mecoptera"	21	TRUE	"wdadn"	0.5	10	2	5	0	0	0	0	NA
"Mecoptera"	22	TRUE	"wdadn"	0.7	10	2	5	0	0	0	0	NA
"Mecoptera"	23	TRUE	"wdadn"	0.9	10	2	5	0	0	0	0	NA
"Mecoptera"	24	TRUE	"wdadn"	1.1	10	2	5	0	0	0	0	NA
"Raphidioptera"	1	FALSE	"dadn"	1	5	0	3	0	0	0	0	NA
"Raphidioptera"	2	FALSE	"dadn"	1.2	5	0	3	0	0	0	0	NA
"Raphidioptera"	3	FALSE	"dadn"	1.5	5	0	3	0	0	0	0	NA
"Raphidioptera"	4	FALSE	"dadn"	1.8	5	0	3	0	0	0	0	NA
"Raphidioptera"	5	FALSE	"dadn"	2.1	5	0	3	0	0	0	0	NA
"Raphidioptera"	6	FALSE	"dadn"	2.4	5	0	3	0	0	0	0	NA
"Raphidioptera"	7	FALSE	"wdadn"	0.8	5	0	3	0	0	0	0	NA
"Raphidioptera"	8	FALSE	"wdadn"	0.9	5	0	3	0	0	0	0	NA
"Raphidioptera"	9	FALSE	"wdadn"	1	5	0	3	0	0	0	0	NA
"Raphidioptera"	10	FALSE	"wdadn"	1.1	5	0	3	0	0	0	0	NA
"Raphidioptera"	11	FALSE	"wdadn"	1.2	5	0	3	0	0	0	0	NA
"Raphidioptera"	12	FALSE	"wdadn"	1.3	5	0	3	0	0	0	0	NA
"Raphidioptera"	13	TRUE	"dadn"	0.4	5	0	3	0	0	0	0	NA
"Raphidioptera"	14	TRUE	"dadn"	0.6	5	0	3	0	0	0	0	NA
"Raphidioptera"	15	TRUE	"dadn"	0.8	5	0	3	0	0	0	0	NA
"Raphidioptera"	16	TRUE	"dadn"	1	5	0	3	0	0	0	0	NA
"Raphidioptera"	17	TRUE	"dadn"	1.2	5	0	3	0	0	0	0	NA
"Raphidioptera"	18	TRUE	"dadn"	1.5	5	0	3	0	0	0	0	NA
"Raphidioptera"	19	TRUE	"wdadn"	0.1	5	0	3	0	0	0	0	NA
"Raphidioptera"	20	TRUE	"wdadn"	0.3	5	0	3	0	0	0	0	NA
"Raphidioptera"	21	TRUE	"wdadn"	0.5	5	0	3	0	0	0	0	NA
"Raphidioptera"	22	TRUE	"wdadn"	0.7	5	0	3	0	0	0	0	NA
"Raphidioptera"	23	TRUE	"wdadn"	0.9	5	0	3	0	0	0	0	NA
"Raphidioptera"	24	TRUE	"wdadn"	1.1	5	0	3	0	0	0	0	NA
"Thysanoptera"	1	FALSE	"dadn"	1	80	18	57	10	3	1	0.175438596491228	0.333333333333333
"Thysanoptera"	2	FALSE	"dadn"	1.2	80	16	57	9	3	1	0.157894736842105	0.333333333333333
"Thysanoptera"	3	FALSE	"dadn"	1.5	80	10	57	6	3	1	0.105263157894737	0.333333333333333
"Thysanoptera"	4	FALSE	"dadn"	1.8	80	8	57	5	3	1	0.087719298245614	0.333333333333333
"Thysanoptera"	5	FALSE	"dadn"	2.1	80	6	57	3	3	1	0.0526315789473684	0.333333333333333
"Thysanoptera"	6	FALSE	"dadn"	2.4	80	6	57	3	3	1	0.0526315789473684	0.333333333333333
"Thysanoptera"	7	FALSE	"wdadn"	0.8	80	9	57	5	3	1	0.087719298245614	0.333333333333333
"Thysanoptera"	8	FALSE	"wdadn"	0.9	80	7	57	4	3	1	0.0701754385964912	0.333333333333333
"Thysanoptera"	9	FALSE	"wdadn"	1	80	4	57	2	3	1	0.0350877192982456	0.333333333333333
"Thysanoptera"	10	FALSE	"wdadn"	1.1	80	4	57	2	3	1	0.0350877192982456	0.333333333333333
"Thysanoptera"	11	FALSE	"wdadn"	1.2	80	4	57	2	3	1	0.0350877192982456	0.333333333333333
"Thysanoptera"	12	FALSE	"wdadn"	1.3	80	4	57	2	3	1	0.0350877192982456	0.333333333333333
"Thysanoptera"	13	TRUE	"dadn"	0.4	80	3	57	1	3	2	0.0175438596491228	0.666666666666667
"Thysanoptera"	14	TRUE	"dadn"	0.6	80	2	57	1	3	2	0.0175438596491228	0.666666666666667
"Thysanoptera"	15	TRUE	"dadn"	0.8	80	2	57	1	3	2	0.0175438596491228	0.666666666666667
"Thysanoptera"	16	TRUE	"dadn"	1	80	2	57	1	3	2	0.0175438596491228	0.666666666666667
"Thysanoptera"	17	TRUE	"dadn"	1.2	80	2	57	1	3	2	0.0175438596491228	0.666666666666667
"Thysanoptera"	18	TRUE	"dadn"	1.5	80	2	57	1	3	2	0.0175438596491228	0.666666666666667
"Thysanoptera"	19	TRUE	"wdadn"	0.1	80	3	57	1	3	2	0.0175438596491228	0.666666666666667
"Thysanoptera"	20	TRUE	"wdadn"	0.3	80	2	57	1	3	2	0.0175438596491228	0.666666666666667
"Thysanoptera"	21	TRUE	"wdadn"	0.5	80	2	57	1	3	2	0.0175438596491228	0.666666666666667
"Thysanoptera"	22	TRUE	"wdadn"	0.7	80	2	57	1	3	2	0.0175438596491228	0.666666666666667
"Thysanoptera"	23	TRUE	"wdadn"	0.9	80	1	57	0	3	2	0	0.666666666666667
"Thysanoptera"	24	TRUE	"wdadn"	1.1	80	1	57	0	3	2	0	0.666666666666667
"Psocoptera"	1	FALSE	"dadn"	1	26	4	0	0	0	0	NA	NA
"Psocoptera"	2	FALSE	"dadn"	1.2	26	2	0	0	0	0	NA	NA
"Psocoptera"	3	FALSE	"dadn"	1.5	26	2	0	0	0	0	NA	NA
"Psocoptera"	4	FALSE	"dadn"	1.8	26	2	0	0	0	0	NA	NA
"Psocoptera"	5	FALSE	"dadn"	2.1	26	2	0	0	0	0	NA	NA
"Psocoptera"	6	FALSE	"dadn"	2.4	26	1	0	0	0	0	NA	NA
"Psocoptera"	7	FALSE	"wdadn"	0.8	26	1	0	0	0	0	NA	NA
"Psocoptera"	8	FALSE	"wdadn"	0.9	26	1	0	0	0	0	NA	NA
"Psocoptera"	9	FALSE	"wdadn"	1	26	1	0	0	0	0	NA	NA
"Psocoptera"	10	FALSE	"wdadn"	1.1	26	1	0	0	0	0	NA	NA
"Psocoptera"	11	FALSE	"wdadn"	1.2	26	1	0	0	0	0	NA	NA
"Psocoptera"	12	FALSE	"wdadn"	1.3	26	1	0	0	0	0	NA	NA
"Psocoptera"	13	TRUE	"dadn"	0.4	26	1	0	0	0	0	NA	NA
"Psocoptera"	14	TRUE	"dadn"	0.6	26	1	0	0	0	0	NA	NA
"Psocoptera"	15	TRUE	"dadn"	0.8	26	1	0	0	0	0	NA	NA
"Psocoptera"	16	TRUE	"dadn"	1	26	1	0	0	0	0	NA	NA
"Psocoptera"	17	TRUE	"dadn"	1.2	26	1	0	0	0	0	NA	NA
"Psocoptera"	18	TRUE	"dadn"	1.5	26	1	0	0	0	0	NA	NA
"Psocoptera"	19	TRUE	"wdadn"	0.1	26	1	0	0	0	0	NA	NA
"Psocoptera"	20	TRUE	"wdadn"	0.3	26	1	0	0	0	0	NA	NA
"Psocoptera"	21	TRUE	"wdadn"	0.5	26	0	0	0	0	0	NA	NA
"Psocoptera"	22	TRUE	"wdadn"	0.7	26	0	0	0	0	0	NA	NA
"Psocoptera"	23	TRUE	"wdadn"	0.9	26	0	0	0	0	0	NA	NA
"Psocoptera"	24	TRUE	"wdadn"	1.1	26	0	0	0	0	0	NA	NA
"Neuroptera"	1	FALSE	"dadn"	1	159	24	58	1	4	0	0.0172413793103448	0
"Neuroptera"	2	FALSE	"dadn"	1.2	159	21	58	1	4	1	0.0172413793103448	0.25
"Neuroptera"	3	FALSE	"dadn"	1.5	159	20	58	1	4	1	0.0172413793103448	0.25
"Neuroptera"	4	FALSE	"dadn"	1.8	159	19	58	1	4	1	0.0172413793103448	0.25
"Neuroptera"	5	FALSE	"dadn"	2.1	159	14	58	0	4	1	0	0.25
"Neuroptera"	6	FALSE	"dadn"	2.4	159	12	58	0	4	1	0	0.25
"Neuroptera"	7	FALSE	"wdadn"	0.8	159	22	58	1	4	1	0.0172413793103448	0.25
"Neuroptera"	8	FALSE	"wdadn"	0.9	159	19	58	1	4	1	0.0172413793103448	0.25
"Neuroptera"	9	FALSE	"wdadn"	1	159	18	58	1	4	1	0.0172413793103448	0.25
"Neuroptera"	10	FALSE	"wdadn"	1.1	159	17	58	1	4	1	0.0172413793103448	0.25
"Neuroptera"	11	FALSE	"wdadn"	1.2	159	16	58	1	4	1	0.0172413793103448	0.25
"Neuroptera"	12	FALSE	"wdadn"	1.3	159	15	58	0	4	1	0	0.25
"Neuroptera"	13	TRUE	"dadn"	0.4	159	20	58	1	4	0	0.0172413793103448	0
"Neuroptera"	14	TRUE	"dadn"	0.6	159	19	58	1	4	0	0.0172413793103448	0
"Neuroptera"	15	TRUE	"dadn"	0.8	159	17	58	1	4	0	0.0172413793103448	0
"Neuroptera"	16	TRUE	"dadn"	1	159	14	58	1	4	0	0.0172413793103448	0
"Neuroptera"	17	TRUE	"dadn"	1.2	159	12	58	1	4	1	0.0172413793103448	0.25
"Neuroptera"	18	TRUE	"dadn"	1.5	159	12	58	1	4	1	0.0172413793103448	0.25
"Neuroptera"	19	TRUE	"wdadn"	0.1	159	21	58	2	4	0	0.0344827586206897	0
"Neuroptera"	20	TRUE	"wdadn"	0.3	159	18	58	1	4	0	0.0172413793103448	0
"Neuroptera"	21	TRUE	"wdadn"	0.5	159	14	58	1	4	1	0.0172413793103448	0.25
"Neuroptera"	22	TRUE	"wdadn"	0.7	159	13	58	1	4	1	0.0172413793103448	0.25
"Neuroptera"	23	TRUE	"wdadn"	0.9	159	10	58	1	4	1	0.0172413793103448	0.25
"Neuroptera"	24	TRUE	"wdadn"	1.1	159	9	58	1	4	1	0.0172413793103448	0.25
"Ephemeroptera"	1	FALSE	"dadn"	1	51	3	39	1	2	0	0.0256410256410256	0
"Ephemeroptera"	2	FALSE	"dadn"	1.2	51	3	39	1	2	0	0.0256410256410256	0
"Ephemeroptera"	3	FALSE	"dadn"	1.5	51	3	39	1	2	0	0.0256410256410256	0
"Ephemeroptera"	4	FALSE	"dadn"	1.8	51	2	39	0	2	0	0	0
"Ephemeroptera"	5	FALSE	"dadn"	2.1	51	2	39	0	2	0	0	0
"Ephemeroptera"	6	FALSE	"dadn"	2.4	51	1	39	0	2	1	0	0.5
"Ephemeroptera"	7	FALSE	"wdadn"	0.8	51	3	39	1	2	0	0.0256410256410256	0
"Ephemeroptera"	8	FALSE	"wdadn"	0.9	51	3	39	1	2	0	0.0256410256410256	0
"Ephemeroptera"	9	FALSE	"wdadn"	1	51	3	39	1	2	0	0.0256410256410256	0
"Ephemeroptera"	10	FALSE	"wdadn"	1.1	51	3	39	1	2	0	0.0256410256410256	0
"Ephemeroptera"	11	FALSE	"wdadn"	1.2	51	3	39	1	2	0	0.0256410256410256	0
"Ephemeroptera"	12	FALSE	"wdadn"	1.3	51	3	39	1	2	0	0.0256410256410256	0
"Ephemeroptera"	13	TRUE	"dadn"	0.4	51	3	39	1	2	0	0.0256410256410256	0
"Ephemeroptera"	14	TRUE	"dadn"	0.6	51	3	39	1	2	0	0.0256410256410256	0
"Ephemeroptera"	15	TRUE	"dadn"	0.8	51	3	39	1	2	0	0.0256410256410256	0
"Ephemeroptera"	16	TRUE	"dadn"	1	51	3	39	1	2	0	0.0256410256410256	0
"Ephemeroptera"	17	TRUE	"dadn"	1.2	51	3	39	1	2	0	0.0256410256410256	0
"Ephemeroptera"	18	TRUE	"dadn"	1.5	51	3	39	1	2	0	0.0256410256410256	0
"Ephemeroptera"	19	TRUE	"wdadn"	0.1	51	3	39	1	2	0	0.0256410256410256	0
"Ephemeroptera"	20	TRUE	"wdadn"	0.3	51	3	39	1	2	0	0.0256410256410256	0
"Ephemeroptera"	21	TRUE	"wdadn"	0.5	51	3	39	1	2	0	0.0256410256410256	0
"Ephemeroptera"	22	TRUE	"wdadn"	0.7	51	3	39	1	2	0	0.0256410256410256	0
"Ephemeroptera"	23	TRUE	"wdadn"	0.9	51	3	39	1	2	0	0.0256410256410256	0
"Ephemeroptera"	24	TRUE	"wdadn"	1.1	51	3	39	1	2	0	0.0256410256410256	0
"Odonata"	1	FALSE	"dadn"	1	136	21	20	1	3	2	0.05	0.666666666666667
"Odonata"	2	FALSE	"dadn"	1.2	136	19	20	1	3	3	0.05	1
"Odonata"	3	FALSE	"dadn"	1.5	136	18	20	1	3	3	0.05	1
"Odonata"	4	FALSE	"dadn"	1.8	136	14	20	0	3	3	0	1
"Odonata"	5	FALSE	"dadn"	2.1	136	13	20	0	3	3	0	1
"Odonata"	6	FALSE	"dadn"	2.4	136	10	20	0	3	3	0	1
"Odonata"	7	FALSE	"wdadn"	0.8	136	18	20	1	3	2	0.05	0.666666666666667
"Odonata"	8	FALSE	"wdadn"	0.9	136	16	20	1	3	2	0.05	0.666666666666667
"Odonata"	9	FALSE	"wdadn"	1	136	14	20	1	3	2	0.05	0.666666666666667
"Odonata"	10	FALSE	"wdadn"	1.1	136	13	20	1	3	3	0.05	1
"Odonata"	11	FALSE	"wdadn"	1.2	136	12	20	1	3	3	0.05	1
"Odonata"	12	FALSE	"wdadn"	1.3	136	10	20	1	3	3	0.05	1
"Odonata"	13	TRUE	"dadn"	0.4	136	15	20	1	3	2	0.05	0.666666666666667
"Odonata"	14	TRUE	"dadn"	0.6	136	15	20	1	3	2	0.05	0.666666666666667
"Odonata"	15	TRUE	"dadn"	0.8	136	15	20	1	3	2	0.05	0.666666666666667
"Odonata"	16	TRUE	"dadn"	1	136	13	20	1	3	2	0.05	0.666666666666667
"Odonata"	17	TRUE	"dadn"	1.2	136	12	20	1	3	3	0.05	1
"Odonata"	18	TRUE	"dadn"	1.5	136	12	20	1	3	3	0.05	1
"Odonata"	19	TRUE	"wdadn"	0.1	136	15	20	1	3	2	0.05	0.666666666666667
"Odonata"	20	TRUE	"wdadn"	0.3	136	15	20	1	3	2	0.05	0.666666666666667
"Odonata"	21	TRUE	"wdadn"	0.5	136	15	20	1	3	2	0.05	0.666666666666667
"Odonata"	22	TRUE	"wdadn"	0.7	136	14	20	1	3	2	0.05	0.666666666666667
"Odonata"	23	TRUE	"wdadn"	0.9	136	13	20	1	3	2	0.05	0.666666666666667
"Odonata"	24	TRUE	"wdadn"	1.1	136	10	20	1	3	3	0.05	1
"Megaloptera"	1	FALSE	"dadn"	1	4	2	1	0	1	0	0	0
"Megaloptera"	2	FALSE	"dadn"	1.2	4	2	1	0	1	0	0	0
"Megaloptera"	3	FALSE	"dadn"	1.5	4	2	1	0	1	0	0	0
"Megaloptera"	4	FALSE	"dadn"	1.8	4	2	1	0	1	0	0	0
"Megaloptera"	5	FALSE	"dadn"	2.1	4	2	1	0	1	0	0	0
"Megaloptera"	6	FALSE	"dadn"	2.4	4	2	1	0	1	0	0	0
"Megaloptera"	7	FALSE	"wdadn"	0.8	4	2	1	0	1	0	0	0
"Megaloptera"	8	FALSE	"wdadn"	0.9	4	2	1	0	1	0	0	0
"Megaloptera"	9	FALSE	"wdadn"	1	4	2	1	0	1	0	0	0
"Megaloptera"	10	FALSE	"wdadn"	1.1	4	2	1	0	1	0	0	0
"Megaloptera"	11	FALSE	"wdadn"	1.2	4	2	1	0	1	0	0	0
"Megaloptera"	12	FALSE	"wdadn"	1.3	4	2	1	0	1	0	0	0
"Megaloptera"	13	TRUE	"dadn"	0.4	4	2	1	0	1	0	0	0
"Megaloptera"	14	TRUE	"dadn"	0.6	4	2	1	0	1	0	0	0
"Megaloptera"	15	TRUE	"dadn"	0.8	4	2	1	0	1	0	0	0
"Megaloptera"	16	TRUE	"dadn"	1	4	2	1	0	1	0	0	0
"Megaloptera"	17	TRUE	"dadn"	1.2	4	2	1	0	1	0	0	0
"Megaloptera"	18	TRUE	"dadn"	1.5	4	2	1	0	1	0	0	0
"Megaloptera"	19	TRUE	"wdadn"	0.1	4	2	1	0	1	0	0	0
"Megaloptera"	20	TRUE	"wdadn"	0.3	4	2	1	0	1	0	0	0
"Megaloptera"	21	TRUE	"wdadn"	0.5	4	2	1	0	1	0	0	0
"Megaloptera"	22	TRUE	"wdadn"	0.7	4	2	1	0	1	0	0	0
"Megaloptera"	23	TRUE	"wdadn"	0.9	4	2	1	0	1	0	0	0
"Megaloptera"	24	TRUE	"wdadn"	1.1	4	2	1	0	1	0	0	0
"Poduromorpha"	1	FALSE	"dadn"	1	432	225	86	3	40	26	0.0348837209302326	0.65
"Poduromorpha"	2	FALSE	"dadn"	1.2	432	210	86	3	40	29	0.0348837209302326	0.725
"Poduromorpha"	3	FALSE	"dadn"	1.5	432	183	86	1	40	32	0.0116279069767442	0.8
"Poduromorpha"	4	FALSE	"dadn"	1.8	432	165	86	1	40	34	0.0116279069767442	0.85
"Poduromorpha"	5	FALSE	"dadn"	2.1	432	154	86	1	40	35	0.0116279069767442	0.875
"Poduromorpha"	6	FALSE	"dadn"	2.4	432	138	86	1	40	36	0.0116279069767442	0.9
"Poduromorpha"	7	FALSE	"wdadn"	0.8	432	208	86	1	40	28	0.0116279069767442	0.7
"Poduromorpha"	8	FALSE	"wdadn"	0.9	432	198	86	1	40	30	0.0116279069767442	0.75
"Poduromorpha"	9	FALSE	"wdadn"	1	432	183	86	1	40	31	0.0116279069767442	0.775
"Poduromorpha"	10	FALSE	"wdadn"	1.1	432	173	86	1	40	33	0.0116279069767442	0.825
"Poduromorpha"	11	FALSE	"wdadn"	1.2	432	167	86	1	40	33	0.0116279069767442	0.825
"Poduromorpha"	12	FALSE	"wdadn"	1.3	432	157	86	1	40	33	0.0116279069767442	0.825
"Poduromorpha"	13	TRUE	"dadn"	0.4	432	200	86	4	40	21	0.0465116279069767	0.525
"Poduromorpha"	14	TRUE	"dadn"	0.6	432	185	86	4	40	25	0.0465116279069767	0.625
"Poduromorpha"	15	TRUE	"dadn"	0.8	432	173	86	4	40	28	0.0465116279069767	0.7
"Poduromorpha"	16	TRUE	"dadn"	1	432	165	86	2	40	29	0.0232558139534884	0.725
"Poduromorpha"	17	TRUE	"dadn"	1.2	432	154	86	2	40	31	0.0232558139534884	0.775
"Poduromorpha"	18	TRUE	"dadn"	1.5	432	129	86	1	40	33	0.0116279069767442	0.825
"Poduromorpha"	19	TRUE	"wdadn"	0.1	432	200	86	4	40	20	0.0465116279069767	0.5
"Poduromorpha"	20	TRUE	"wdadn"	0.3	432	182	86	3	40	27	0.0348837209302326	0.675
"Poduromorpha"	21	TRUE	"wdadn"	0.5	432	170	86	1	40	28	0.0116279069767442	0.7
"Poduromorpha"	22	TRUE	"wdadn"	0.7	432	147	86	1	40	32	0.0116279069767442	0.8
"Poduromorpha"	23	TRUE	"wdadn"	0.9	432	136	86	1	40	32	0.0116279069767442	0.8
"Poduromorpha"	24	TRUE	"wdadn"	1.1	432	120	86	1	40	34	0.0116279069767442	0.85
"Strepsiptera"	1	FALSE	"dadn"	1	8	5	7	4	0	0	0.571428571428571	NA
"Strepsiptera"	2	FALSE	"dadn"	1.2	8	4	7	3	0	0	0.428571428571429	NA
"Strepsiptera"	3	FALSE	"dadn"	1.5	8	3	7	3	0	0	0.428571428571429	NA
"Strepsiptera"	4	FALSE	"dadn"	1.8	8	2	7	2	0	0	0.285714285714286	NA
"Strepsiptera"	5	FALSE	"dadn"	2.1	8	2	7	2	0	0	0.285714285714286	NA
"Strepsiptera"	6	FALSE	"dadn"	2.4	8	2	7	2	0	0	0.285714285714286	NA
"Strepsiptera"	7	FALSE	"wdadn"	0.8	8	2	7	2	0	0	0.285714285714286	NA
"Strepsiptera"	8	FALSE	"wdadn"	0.9	8	2	7	2	0	0	0.285714285714286	NA
"Strepsiptera"	9	FALSE	"wdadn"	1	8	2	7	2	0	0	0.285714285714286	NA
"Strepsiptera"	10	FALSE	"wdadn"	1.1	8	2	7	2	0	0	0.285714285714286	NA
"Strepsiptera"	11	FALSE	"wdadn"	1.2	8	2	7	2	0	0	0.285714285714286	NA
"Strepsiptera"	12	FALSE	"wdadn"	1.3	8	2	7	2	0	0	0.285714285714286	NA
"Strepsiptera"	13	TRUE	"dadn"	0.4	8	0	7	0	0	0	0	NA
