ASV	bitscore
833faa3720cfe6306fabe1532e269670	159.5
3cd5d0a42c24c1f945aa54cf89723aff	171.8
cee9fe615e0db5060e2a5ee4f4fadc8a	171.9
8a49179e05e9ac3fa503bab9ce137abf	168.3
cc47a5d15350b998b2990028636cf242	88.1
c9e0fe9e0f5f48af0389ec7c87392487	171.8
a6e77ef64ad9fd3a68948a448ac34720	170.2
073453ee811fa2bb749cb7893be52522	169.1
8cf5284f85a448176b294412978c1d09	104.7
e045a41ae9d4aee1a02adc508dd1a2bd	99.5
040d474398dfeaac3c4a744517fb630a	101.1
08318dbb0fa1dada46dc1d6ee5efc4ce	104.8
abbe3a425e04da30ade0af1e7d93c7bf	89.8
5bdd7c492acabdef4eca11d120603721	87.5
a692a0e674d3e057c73b0ebe77084a40	110.6
e93fa9b2418cf8bf1904650708527df7	170.7
df10db498835b5c09071526b18507e1b	97.5
3408bdc584cb2b7da6e5527d04de12a2	171.0
aa5453a978c93535feef44395768e13a	104.1
2093dcb1813d520f313dca00fae2691a	101.0
eb04101fca429099ddc9e8eff6a750f0	170.6
7c3a5a0687675037c214bf078214c6ec	97.5
89fd07a5f788b2520128930171f7f0d9	166.4
896a75007683655d24cb660db0d16031	165.6
05fad3a419a40b08aa41d70618cfacb9	106.2
fe739a8857fb2461356e657290af3ec9	170.9
c07b51ace86de6455b6006d9f2ceef6b	112.7
4a2483523317575926eab128e5b5f3b0	117.2
5bdd66c6f93108cf986d0bfe469c4068	91.7
360d4dcf2c682b7df3e746f883ed4135	167.5
473037d7ff831b666958c4fb20abdb1d	114.6
33d22c9b91f9c76da84195618f60a3e1	98.4
da370b866f37232a963058c5a357a47a	98.8
907dacc48d24af4122229631e029ea5a	103.1
73c56e75aa9fd71739234682ea5219a7	119.3
cab0e0ef547e5bd9cf87a2a055366a93	101.0
e35bb28dbfe80a454575d72f869a15f3	89.3
5e82e85d93e5721557c958f0d522ced8	98.1
b5d07f8ca8fc15a7e0908cae8539ae80	114.0
fcc65c1acca8e1351cb8cde5aefca9a9	85.3
c7b936f47bd1bdd069c4340d20b031cd	171.7
80a651cd215c3b1c123e4cbf658edcd3	93.8
4de936860468d6c43edb4c46f52a4a67	121.3
ad45ae93392c2c3031ea0b12a7e02cba	111.1
0c4eb3765bb0b07c1614b807828bbc6b	105.2
d2ae9409a5d65f845b52d1a4cbcf15cd	170.0
2b7f771509bc99549aa32755211a2f53	166.1
37d954b72237377b9bd98fa99b7e1520	108.6
c7093aa635a44fdaaf008f97bf0f2883	166.3
ad9b04cb6958edff9bd189d077dd14ec	170.3
1c49ca4a87427c4a2eac1e4583c5d50b	103.4
c2778ec4635f9720b7bee62be89364d0	168.0
c50007ec3b56f6f68855588c013f89aa	169.0
9ff05799ad4840d90201d44badce8e4a	167.3
88a77f3ee7a10185f7c090b7b91dbf91	99.6
030de8ff2a30818279e0909b667a01df	162.5
44b20c1a3a22e9426198b9f8e5eafb1b	110.0
d178529e10e5b4506ecfb39da665ce42	169.7
362c2bc9f22b054a9c9faeeb629f2183	103.6
364a93b2a39ac88c9d73a50403003e5d	101.6
06082b1dadfbd039fb895c15af51fb72	167.7
a766f9b56f3774424a2e20904a5c1309	169.9
88ceb951434203d823a6425dc585c2a7	166.9
13d12f53a3dc15adcce4a6d395920cca	99.0
66c90a40fc2103cd96a7bf58eab4a8cb	165.2
db9d15de005c1d6c153061c197616691	158.0
ab3a1b6279ac2bd1f6c768dae7d4efa4	118.8
85e67a2b2bb99b12eccc4521659c69f9	170.9
2d2976d0d5058a3d51ae1b3c8fb24b62	169.9
3746b7b78e9a3be1591f8036adc8777c	170.0
51c76f51c1c9c02751e7575fa1ee1f85	161.8
cb85d1646fabc35730337d7211284436	126.8
70989db1a8786bc72fd19bd36ab590c0	105.4
0fbd19f53f9453e9312fd53adcdc2002	100.7
5fbd921581124f3d19817549b0ea7097	92.3
f20b0369a1790db8514f7336e41d627e	118.8
802e1c7e7922854a4d99140f09c45802	164.6
2065233134fd13118f3d5754fc475606	112.6
aaa49494a2e93619475d1add7bb5d514	169.4
f4807f91d6d2c25760760e061548fc81	169.4
d24a94977cfa595e92ef09276a8190eb	104.1
2407c4488e9e32447cb273e64a007d0a	168.6
eb2dbfd2dd74ee24e4cb979633e67675	102.4
5a3ce858d980876c4c32a72a7581134c	103.0
ce630a94acb3fc42e2936c249072cd45	98.1
cf2cddb94dd2732e3e8d978e5baa6e93	106.8
eedf749b4074b88d21521947b4d8a3a2	104.3
4b3593130a1b265475ff1323b746ad19	169.8
9adce172314a5774047630e3024a9cf2	166.0
e1695ba771e5f429cfeae55722dc297a	171.9
2ad780c62b48ea796b09d4ae36fb7e69	171.1
184be2036605ee4bb0ced6c4d3a3cedb	168.9
63e8b3790ff0d01aa7efd839e0f03c3e	119.9
b6a69af49b88bff2eb0d2455289fd14f	168.9
a079ee3fd5bef22e9f112f8577bd2c95	161.5
b73a862d1a1f3346db9594ffc9022762	105.4
447a40fa1e92f1cef6b14c46ad5e922a	100.7
23dbf09c7800e1fd12482d6182eaead5	167.1
454c7fe1b59214c5bae19e375652016c	166.6
31bf8508905d89c928a4acf31781694e	93.7
a3378ffef995d7a15e6b26e771bead39	102.0
4d09722edbb6769c60b51f882a0b8a79	79.8
d95fdbecbf09d665f9a4336afd110154	87.9
2c96f1c73d8f53bf2d4c9e46fff60f74	111.7
c168c10ce6400f84e0d6b22c2b3fb410	100.9
87cc7c1fd950fdc0304a9e339ca41e37	170.4
91f6d19185b85751b5da3d2e20a2bc65	172.0
9c5d56b8638e480f37c1f3fbdbb074cd	153.9
c639a340cab42e3ad1915e678564b62d	169.6
a9e859b7b53a89630f0d07c60c847ef0	116.9
d013685e4563978d47f40c71e4471816	168.0
1fafba1b2535e845980a0cc6fa436a3e	97.0
cd604ac32d7040a977135ec7b614b21c	113.2
e779b08570cceb87c2160a819b575145	100.9
a96a181bb1637b42a8cdc1646231ff55	172.0
287e4fb95a87516a08888e8ecb9f8666	99.8
a23dac7206dbf34d0366840bb710385e	106.1
bd83799668c2b7215a1a0d15570c82b3	109.2
9f55125e448a541a943a0b4a53a698c2	86.3
455f544273008c56cbc96d6f8937849c	103.4
d6b108436fca9f6aef8409365f24f8a0	113.3
9c36c03b78a74b2416ffd874ae302939	115.5
f8d5dc255cb3613043387a664fd5bb3f	104.6
bf5ad45b991635468b73d239029a41fa	112.3
8ebcf392f39e680281929ff87e304aef	99.4
413d6a2e7246157a8909736877cd5c11	111.0
c89475d19fc47615e32a0f60ea9de825	168.3
5ac1f33d43b68b453c3d6e92b4872a1c	103.8
0464fb423065eeb7ed62f40d593a9670	167.5
3aabc59de7f0755ada86b2cf9624d478	99.6
9a3bac55c87c7bc61a9e4e939223981c	169.7
70785eea9f6874b1233a5b86ccaa95cd	166.6
3d7e05270642c6efe58d0e1b13be7109	106.5
e6b9f490914787e2658528a3e0d504d7	105.8
f5013cfa2c4c688eb7c534c9f9c55acf	104.6
d1706b6e833a6487baf9e4eef205e01a	105.5
ad86104c455e19c97c1f3f31ab03b678	100.5
a8274672f904ac51c727b09f9de46bdb	102.0
be2b16b8b840fc96b81e8a8d8b2de2c8	91.7
ab8628e3ae0a359a2e4237da0b330335	102.9
f9a419db13789785389b4907be8c417b	111.2
59dedb9c0e91be59995f3da3cff442cb	102.4
24951e612c01d440bd1b5b868d4d89e8	106.6
581fe8ea5ad97c1150f47db490c54d94	172.2
4c2bf952ec92932c9d02bef8f13b7a57	168.6
b68854da2d2b8ab684de899b82db9c59	99.9
81d3ab0a0090c540247a5452a30e3825	104.8
00897bfa891dc27c60db86d933155bea	103.0
c8489c7c35a1f2eda4793a2d61e0942e	105.2
ad95860b051d012b77af8a3fc8f152a3	112.0
07f97750a56f8de9b900ce490d790d9a	101.7
a41a59fdf0486a98cef239e02a1b84a0	104.7
dc2f9a4466e4e19f220422e5638a1849	118.0
0b55c816004594c86d7d0e09b56df071	166.5
522691c7408a21154e7e2d0487d6eeed	171.2
c038854d32bdb7b83dc83992712096ed	111.8
19ee63d32f0aa324d0a4c9e7443ee3ee	109.2
fad4b71d356e66de07222bc6412315b0	168.0
229d8deadc88a0afa600a470be4413f9	99.4
8a02c6352202118b4e6e63ccfbf9697a	102.1
31bbb1b4f00f903bd4d33b3d4f0a5625	117.0
73d94235484fff6104b57ddb124e7966	109.4
eb1f8e40b98a79655c232e5ebfe8fb29	170.5
7c8da0eaae7183112c47dbff1ee6336d	170.0
91ed117fbf0f6e449c9281393f0f9fd3	169.1
3f6d47a74ebcf9b5031055ea131bb15c	163.3
c76d30fa2ed6d642e5c7b4dc70da03db	171.5
d304c592b804e04127dd1075db907bde	171.3
3e1ba3fe006b82c454a64ee0fe5d67a6	98.6
c163066530a67096f095ef65bb250c06	103.2
b389515973516f4a859ddfe9e4373139	112.3
9b5caf72be3157054556a41242db1091	102.4
6c28d8147bd82cf1c814751a60fef6cd	97.9
789e5608e90d52d1d3c3e8e221117242	101.9
f6769cd0325f36e9e2d7996fb35ebc8f	110.7
8983742b487c5a5297b366c23cf37733	99.1
824415a1db8c631947059acdcd728167	168.1
07fbaac2e037f75377aecc6c1e1ae2f8	97.6
255655f6bca8e0c559dcb82f213787ed	113.8
1e4ced1ae10736df006d3e237ae16b39	161.0
093c812841e5d9bdc9f5ed2532260ac5	172.1
b68f820b86ab5791ce1f0adba1841433	170.6
7645741bf399cfbc509a23e81f40f21b	104.1
67aef0150baf253cd2591563b1996bb9	128.3
648f2f1ae392d7186f95301d0ea37deb	90.7
d97162fc23d3091df67cb0db56d346bf	106.0
da89c05066aeb3060048e5d9dff2b76c	102.3
8c5de02fe65692017eb3be9c0521c227	89.3
4e621a7b1c463e0f957a76dd20eb8806	100.5
4938a8a5aea7ecd028f77d682a48594f	101.8
539c0825c5f01e52aec7f53edc996381	105.3
7e6e03107db420836917c11c12b98141	164.2
6ac306719ce87f5fc35483cc744c9fe5	78.4
4630b8bf531ccb171b7e35cb1288d804	102.1
f7eed17c45fd9ece69e94d66023a49c8	164.6
4ab2e71d12f3f1957f0d7c8a2f31222a	88.9
f7572f65cb706d0b3ff2eaae40fb0951	98.5
9797080da0894b66f194fbfc053763b6	97.0
de512d5fa8f259b598f1183e61514750	108.5
95124b62e5bbf05c308eb823a186fc23	103.4
8885be84e53bf1b304667b083376798e	99.2
9f71bb29c66488807f8a1f354a72e4e4	104.1
1c5b07263ff5eb0d334594bc12e6169a	118.8
f0c1e70ddb173737b461c49a46161a1d	167.3
8da1dffeb7c8fdda9eb934915d316388	167.2
82d7c45c562d06d5e5fff6140d730b58	68.7
887ea40fe6b5e0f590b62e13863f8950	163.3
76242060a0ce947efd630a00cdc1d3a4	167.7
8a7f9de88a93190f9acae43ac3f60daa	167.4
6d60656e330e871e474300bdce377ee3	114.7
65bb39bbcf1896ac4ad4ab43b3e6d88c	114.5
d3e2dd6f19a9118c3c580f47566807e3	166.9
0b9ea1a3108d460f877672ae3f1797f7	102.8
c0e58656e945b0f0970505824550f312	165.3
0878f915f26628394be153e8d79dcf47	168.6
31c1d87235e30177182031df7a47cb95	106.8
44f426f7668478c860e54e776db5f1e8	166.1
c693ca6db76aa12d51dab17b726d7f40	109.1
c114bfc5f04c06b65fd9aef320ad015b	103.5
72d2c095c689274b9eb428b463dadd08	102.8
33796a2e454305122d32c77dcd361aa7	166.6
6f59bd5d361b7875fed5f7897bd76382	107.2
725e0566db5df1959d790cd07da11675	168.5
e12ffa8a16e14641a9c4a13ab3935a92	100.8
931d894843778fc18a512c93f73e4b2f	170.2
0415ff256ec6ad9decf8d6f71b3e33e7	115.1
30c9be8ce857574bd5eaa69dacc2518d	103.5
c8fbf66038f7a9f839d7772875909acf	100.3
23ec17a38d27cf86d2da926011ba0f43	171.2
2cfa238b809f0ac6cc4695add07f17a1	108.1
9edb1cacbadf357afa53eab568d7285e	106.6
e4819785987f50b4bdd218fde9209815	113.5
ec759432862ec3c37aa0ff9ad8363033	166.7
7af07e747301ab8c652b8cc1b06a17dd	172.3
d2dc9bc346852cbc280dbf2e7edb2ad4	168.0
2394afa709baca3f984d915a2fb6b796	101.9
66fb7a4e0d6aad59447b64106e00d50a	171.2
52c91f5a309f8765885ccde3c094f3f2	106.0
f401c44dc0b656d4fb28fb05f9b302a5	85.9
bc00d78a05fcbe989d931a51c78734fd	111.9
b21e3234f7b57a6e4beaf59d110ee5c1	169.3
bc8c7f9bd705562b19e56629dabcef9d	109.7
6c281e82662b6206be4afea0b6267e14	115.1
24c6c25b363750689d2db58f3e97b148	114.1
1b5e1fa9546d694766409b949ea36e1e	121.4
1e8947766588a1d17f116e8f73e54f08	121.9
d5d33db870d1ed72b7cc550d50d3cc8b	102.2
1808280e95d6a39df79cef2d516d83e2	170.7
8212956b7ec265ecf444f7f49e5d5e61	167.0
307feb14ba117c42742e1907c1db3909	114.5
0f14d5552ef054d7544ad76c7c92f6ba	172.1
a8686f6355d247adeddfc6bf0f0e5112	104.2
64edaf011f313bb8a7bb91dc919e1c2d	137.1
4b3274fce671b3ada5a631f2d57b73ff	161.1
18c60d2cbe13a4a9857781f931681fe9	101.7
f8868f47059e8c74142b63787c61406c	106.8
4bb5f054f50fac45300d206fd22ed0bf	137.5
d6aa769c497998f59fc6932a15332719	95.0
4cb971bf3573dab6aa43272fe3929f29	115.4
57d55bbf998a84d73e805e4101d47b98	172.2
41b27d3a8b6b41fe5293d7abc06f1dee	102.1
765cd738bf1b1aeb08228c32f2f64da7	116.4
a5fe207d3f0426347689063ee2ba94e3	170.6
1c1ee975c07d95bb21d801cca2582545	172.3
004ab908d95957563df75d1c3a969b9a	170.3
e1246ccbd45b076fbd4eac4797fa6321	166.4
806a23f7e9a358a22e37d1f663f14db1	81.0
ed4c4d6e34fe117812873e2d8193cae4	169.8
cd50f37efd9cd1ef2e825cea71edfff0	171.9
c38d242a2fa5fe6816e3b295af2730f0	96.7
f22d005c6196bc6984a7fe5733aaf6fc	167.6
4ab8dbcf153a62608122b2abf09568d3	142.0
0b21b30d43f6f7729518841e2e8b13c4	86.8
8fbf21530a2753358d15f644cc6a39b1	166.7
c52747837d6ce90562866b0edec0859f	171.5
2683e8978dc017b50313d144a0504fdd	105.9
d9e2638e062acc9866168c85a165e785	114.8
2adfc440eff062180cd4ad04021306d4	170.4
32594e6516744f4e705559ac81658e7e	99.2
488628a14f543ff39b2e43353b1f0cfa	165.7
6c1d4db4d30444879af32e1972e68111	168.0
9ee56bb490fd146e765e7fdf12c30880	94.3
0cb39e3b185df5e4ca4f78de7019430e	170.2
9274dcbe128fc8cf4d61d675a6bb6c98	172.0
b88a7398b7e937371ed2b8b1aa122f7d	102.5
5bebbd4d166b25b906fb6949146b8a71	101.1
ad771d042842ae00fc8e4434ed5cfc4a	169.6
d4c3a25567cff2567f751675d08ef64f	105.0
353c0ded8fec7a534e7f8865a74e12b0	161.2
e748ff55917fda241a63f539ac4c2627	100.4
189834a8e7106dfc59acc893183555fc	165.2
a00bab413c18c16a345e36545e6684c2	96.7
76dd09929a672b68fa56b67101bba44f	83.8
695f298c4120ed14c9020de572db4d5c	116.2
e0c6e0fd18973a01b0b9c31c4bcdce38	171.5
a821aeb6d1f77361eec28f9558215694	105.4
77b6f5295422c50a3a4db474531663b3	106.6
5cc2f8ff961da9efb317f55eab8904f2	87.4
36c9704f7edd62ac829a1db2688d0fe5	112.2
bd4f6e98448edf9fd8461befca78a6c2	107.0
4399e9bf86746065852960a804186913	162.1
5aee258798a40368f9d9a6b59f1791b7	167.8
c6bc475c0c0aaeb9833ba6915d374261	168.0
bca34a5706d12706d6dbcf2f1e054bcb	108.6
ff72366349e906cb3ada6829eb69cfca	168.6
aa671eabf4378e1f5707b1dab53d0171	114.1
9b3299b4e7da1f223bd61b054a8f5671	168.6
168733a1e3408ffc76fcb484292604c8	111.1
2d41c15b7449664033b5e4f21967fa70	170.4
d8b7158cef9003f20c635abd677eac08	102.4
9a7f0adce0454c6e754ee7d03f8de114	168.2
fd49f58a5a3a6c2d334c0d7a9529a31c	169.9
d299052059802cb7772c6e935269066e	105.5
24ab86992a5cf199077bc4b4ea7452a9	107.9
307399d1c9a03f7b8542f5e6fbe3d4ea	114.5
b794277bc541cf72e18efccb70d2acb9	169.0
fb9e66152553c957dc128e3401a7c646	141.9
213db6f1d4fff5265e95ab608b71c3f1	90.6
5a2937a6aa74e3743828da8e36757fa7	170.3
bbe7dedabe0d40871d1dac3a1550d33b	106.1
60e18ca03c738494b840fe3636e97574	100.6
fef4797584a0dc0d0f1a124397691fdd	103.4
44b3d7109ee7dd5340b93edd3bbf7e37	101.4
6755003639a49bd21c33ba6e0d6cd6da	162.3
988772dc395e4e00554203dade8fa071	168.3
8ac3b57c8741eb772dce7daf10fc5ca2	171.6
637b06c5fb10311e61e921bb9861ea5b	117.7
e5b274e960f22fcf19584a0855277550	169.4
dd8efb60a6a1f599f7ca48dc8c52ab2f	118.0
59df544edf36489e053ad24d1ca7b449	166.2
57b48790d7d59fb12710be28cbc1a94c	170.1
b76a239e7b2ad43e53984521d68f9419	116.0
f3548d0373c6fe9518a3696682da93d2	165.2
8e523224543a2ce1fcf53fb0c90f75f6	171.7
f58ad0dba4b9a87bb2e17b084e79d6c6	109.1
f90dceb7b9d2197e2f7e544b40b9eb6f	106.6
3a1648a3d96833356d51a61a859dbd43	168.0
b4170fa97440efbf5fd54761741b60e2	171.1
010d6b4ea3a4f2132ece3bad0cdb5d3e	99.7
726bfd7aefb391466100bf42bf58baaa	100.4
79994d19b33d6998e8bba9d193888aa2	166.5
c9bb52df962b844db59d682662d8f20a	96.2
d23b6221655e8d8200de1a1f87abb771	100.8
ae895c871c8e2a43bdb7f2872d05cdb9	102.6
9cde8a4be77b304b9dfdc1efeccb9741	96.7
a6b38ee55fdadc6df70a14fde08ab42f	106.0
b8a31e704d4c92c0416c7ecfcea6e2de	91.3
4297a17ad7d118ef44af676ebced5db7	171.5
535a742c911622ed71b9a97ec88367e4	170.2
4e9f35cc3f2eb4e468153187a7c096e6	116.1
d6e053fef7220bd853019b82f94c522e	165.0
e680d17a05438759c4aa3d3635f5f1ee	171.6
ee41c3530dd3625debb33b57bba3fe14	106.4
94e2d9e35f2656ce7c1f096418ed54d6	167.3
ced6da18f416249cd5d3dc40aa1a3142	171.4
ce80fd898d8fbb93bed1a61877c51f3d	97.6
9379ae9832268f8a30b1eda0475b6635	167.6
a5ddf0deb8c7f6a606bac48982a5f32c	169.3
c453e0e505dc0da84c2d3e038fd2d344	163.5
28f837e2024d0282a7247219e909de0b	169.9
d9a0520478841f5315f164fbe972df31	111.8
96c172fd62901c05d48cff251a0f9f14	164.2
ae79257e968b20b238ddeadf47bdda95	163.2
51ae8d9feaceeb5f8ae06424539aaf71	102.5
b05a822945333a460273d296ee825fb9	167.1
5768741e2b0c58285ef29798e4f46bf2	116.2
fdb66e532f99e91e446347a97ddb8231	104.6
6e4442b9922a63d352744c8b216c8610	165.4
2c6fd1ac33c321e59683cb35c0a80e12	129.2
af0e64156d893d2fa420ee218f4f4481	160.9
632fcb012be71015d17c3af36d17991c	94.1
96aa04d8b4d551650b77b541ec11b124	98.9
2ff522d938dc7d5ffdad2dac3750663c	167.7
3960ce377854b880b35f3314ef2fdc19	168.6
eac01e9b7c5b989701e05ab7d8bf4a96	96.0
55fd60299e9ff325a5d9b59254394073	107.5
3e988c5311ce45b12f3ebdf4067fa6a9	107.5
510d2b00d6f4c71b48132c34a4024209	103.5
5a844f843495a872bbaf7729dc38c763	104.2
837b6c02500cdad2b8a4b6e41759a3cb	169.7
a3eb4cb767e3cb7aae76ab87f38a0fc2	108.3
15366d09523bcfd37de3ba5346826f2e	108.3
b9839ef8adc8b3614859ab5745b517cf	165.5
ac0031c72a139a40540b92ed9df4b959	107.9
ac2c5d21b3d521cfa93cb90352dc82e6	115.7
ad8fa184f2ee66a6113ea3c8391aaeaf	169.0
7623b02009db37a3532709c1cc28e483	171.9
0f811687d48351a5033ffcdc34eb9f14	105.8
af1077045dfee55c16bbc6941cec9f77	106.0
07c5ceb6d8dfc0072b0de788a7879585	167.2
f8aefe875467e359392a39b688be3c8c	100.3
3f1a73a0ac1fdefb1b9a4816805a662a	87.9
c7abf8373bdf58895fbffeae629e7cf1	94.9
528745b9aaa81417d370f059040f15ee	114.6
92ca24fc011b3f15a2181129a071c581	165.2
c9d51a660e10e1a18227c8f8f81fa8c3	110.3
e2d7328109eb76519eb517d49413c433	163.7
1f936857d20410f5ca077fefae2af089	167.3
10cd5bde1689b50706e55074ef4877f3	114.1
9341706f3983a022887bada0ce8c40c3	166.1
1e0cd5bd96a578222fcdc26b0eb1c58e	167.7
fa6282d0385b43d530e2afe7a5717406	103.4
ac18eab98c30d9abbde0add6becc0f92	171.8
6124d398356c8bd29f1063a8942009a1	102.0
a0e24c44a18c50f14a9bd01c2cc3196c	93.3
4dcf5a286a8471368998d4071364f463	96.9
b4ab1dd19c718fae2ef2930d98682369	165.5
61eeb8d48ee62c8aee71a8dbe2603804	112.8
0298a25563e8b56c3c34cff7a35c431f	169.6
3d19fa7227ac53063188a0d89d4e04e7	169.1
6bb85f4eda75fba897955e4c7bccb426	110.5
f08777443af1fa75bf2947824cb73e52	89.9
7a17387703606cb4dc12f11384147757	91.9
43ed2b6cf632cdd66d0083f618ed83e7	96.8
f75eba5748ecdf622cc0d8e1012cda77	171.3
dbf5b89796c98dc2c0c400d0cad2824b	102.7
595d5a487b97a856aa68e9f5b9cce0dd	107.5
b81a0c059d6fd63108d89c264f469779	160.4
e0a2c94e87e14d713198d831032b9c22	102.7
29d9ee8bb610ca7b2d6fef71b3198eb7	98.8
b0204108365b3fca8133fd11c80ec5de	105.0
5c402c8a95073267a84d42e2205fceea	168.3
193604e4e2fe2c292014177140057e81	169.2
97c651c40df0bb1a6ec7250bb4aeff7a	105.1
dc4d2976e8af6e1ce4775e054ebcab40	100.7
5a4fc26f003625af31c70f8d0c6c2ec2	165.7
1578b483495133694e16faad70f345db	113.0
9e41e74d805316debebe6776b0fc3334	167.0
c258f5de8939dbf3787c0c571166b02c	166.3
8728c2bf65195c9511a77a3e305e4557	101.2
bc1537df353316b0026ab9695fd1eb2f	170.7
82daa7295e6e367792da08d186ff8f59	101.4
b00bde35fe5579231e0ec799e474ce88	166.8
d86dd835e260cb5025694202b6f6c691	101.1
a884daf2c13747d84fd892c8ce8ad474	86.6
cfeedb47ed90d7389d6335e03d7853d6	122.8
939ad4ee2380194649511d97c4fdf77e	111.6
9ff6aaa7116078973ef0bba2bacd801e	106.3
dbdbc45d3427d6ad6707cbb5a1c1803b	104.5
61b4cb736d4f173492ca50397217566f	170.6
e12c65e2f409f79c4878b90e72be9d37	103.1
d466ee88dc48f50d132367be9d139b79	172.3
16ba6d113490a297016b86cd712fa06e	90.4
7c1ec4cc5e8806c4e07cb8f2aa29ec14	165.7
f9f1b69ab56ccda534c0a1fc301ead22	166.5
f66f4df3eee91378d43e99416af72054	110.5
bdf756406f22ca012e063001d0f08b83	98.1
d69da007a9f40d96f03aced06d5b0710	106.3
4281ac9fbe8a2adc0271fd09eb1c93f7	168.9
b63be5c61eef388ab974e331d5b609d0	162.1
1b720d78ef0f00de5aeaf50ee6546dd2	168.6
c85bfeb140c07c2c542d50361261a1a8	120.6
9cb6888d61e3fa1336c58e256b5259bf	169.7
829667d72acc167201b720bd0fb72b3a	109.4
e5d1dace4b8dedc8a8b937df07d16aaa	166.6
06f1284a8b599005787af6b9652dc9ac	171.0
f4decb43d048aaf2bec5e9c4cafd1c64	106.6
841d1f8f6493d98491d6229d20e158df	102.2
3035c73e8a0655f7acdf727e982d603b	101.9
3154d0891a1485d9ca3ea6d2cbd8097c	87.2
c254b983e99f10220a1eb62e7510243c	164.1
63cb753e980c7e0f112eda4be3a6832d	104.2
1249eef88e6e8790d1ed32f3b9641d6f	100.9
cd49980e739eb1b6d5c39418d623c3bc	98.6
e189eae287d0e2ec09db62261666a174	166.0
d75de6cc1dc1aa611ca165e7cd99fd5a	167.3
0a9b7ce33e9a12b436f44776aa071e04	105.8
00e4b04c148f1c3fb53659af8b69288e	103.1
34a1833374069ef59d0b5b75e2374c5d	108.9
a87158c33b328a795df136cde9f34172	105.4
5f9b557373fd06ae150f3da303fdc8b7	169.6
c4af0680f26aad18feb63c9ac4e6fca2	102.4
eacb1c5b50020a343b7b333ec82618d0	170.0
595ad4e1ff13a83e844bcde4d953eec7	167.4
c9c8337a48d88a43c1c593e993829b90	94.0
55b41add5d89dfac441f9303b99fe1c9	89.6
d4325ac405164d19c3a5b1e6146dd322	168.6
dc7262aab96852126183988f5838b257	166.9
e73e4939e9dd0e86ca8cf4f23cccba02	169.9
4056d31ee119b98c2157784c7da2eeca	103.8
7ccda00843ec506708403bbbf62ce966	168.0
61dffdca16b02d2689dbd29bb6ff4340	168.5
14865d91605a05e2ce2dae1601b878a0	167.2
fb00d8cc1c4f54bc4c0a99f89f25df98	164.5
1918b905dedcad8c8c9d563545616f73	103.1
9d1a35f5a2f37f0232e604b3ef51a59f	111.7
b86351ca7ab66382e3aca0e70cbe71c1	99.7
51ed95621411aee7b34d6e995d2fbf33	117.4
9f09f0b19f9bb373ef0c02796747d6de	163.9
ff977161dacc6bae5d55f49d7ccc1dba	121.2
6972e89d8cbc5a01953497c306338138	107.4
bdf92706ed6c25ccfcfb0a62bd846511	71.2
128655a5e2fe3c9d567d62007136a052	104.0
b9cf5c38919bf982e34dcab321d971ca	110.1
9121f06f0f8d3ae758b80cb24d32ab8d	102.4
b76d1bfc11d7eab1663f01121847e3e2	168.3
3f0e337a1c8587593a25db7f83113848	107.6
734d0e4eb8436719d25cc365986c9a0d	171.2
a970bba6ab97df56398fb4fc7de17fda	167.2
de03c152383ffbd36f41f490557cbbdb	169.3
af6dfa1d8521a66bca04dcd28b19e935	120.5
b4fda77f852e0b40caadfed17ea0908d	95.9
309d1e1dc755ef6379d58fc0eb97d7aa	168.1
f83f462430b41ed7b0d2dda5e6538b4e	171.6
eec4c0a15c1c9394a000a7dc80e9d0a7	117.4
f45febf3c1b96cad633abda30115140e	170.7
fe7cb0036829b6ade6cf4cdb8131e043	112.4
b85e1365d0f7f499bfd773e7a610fc16	164.8
ce6fbf440f2385bdc40dfece5fdc2e60	112.2
6344f1acacb15e0b6e28165029132844	107.0
f0037e63d9be9c348b097dcdc467f67e	93.4
d77c4bf8b34dd8e209bfee1d23b41ba6	171.9
1f9f014e12c324db41d6a0ea5d85cb38	98.2
ec1f0f7b63847c740783d77aabc81605	100.0
913f640649269e9f68e4f5fb6280347a	170.6
26cf5e3cf806fab01851bdd776b90614	99.7
a3e1ca0a5586e4a3b8e2c57ac5d631b2	166.7
4ff7baf0d45c722583fed54a596c6fc3	103.2
cba65a42d768f4dd09d16bb27b7d5f75	167.4
703a4f2d42827d1e36bb22bd6cdaa0f4	105.0
e7a41f6b65cb2cafb73326de00468964	112.1
dad8c640f6a2aff8f3c61fe4f1b45c82	98.0
7d64fda3527f622b08e374a374a2ece4	96.9
5ff1249ecd6248b57098fe438d25167d	112.9
024683887af26e81123309f02cf52d50	166.0
12a89ab5f03aa85c0925d200e05df05b	113.1
ba7945904d2b51fe1cfa0cf38a6b6fa4	116.9
c6d9e88d8956755849f4f99124aae2f2	105.7
ad32c1f418a791aeb4249866986fd759	167.0
fc40636e01f2af56d40e9c2da68f940f	106.9
d25d6399079a71a537e8f9759f21734e	103.1
a9cd5f94a5d66925f1ce49752bab3567	124.3
5e4f415c7f82bda49e614a174196ca53	93.5
85965f89311de3df811edc0414d12b83	98.4
af1b5f335d2a21b6d7e0c74dd109b38b	99.7
73721fbf0dacab6b03c4ef64d8d43d36	164.8
c1025fa9db5cc6ea840ba4d2cff97415	90.2
c4a1625ebb2d53bd8058044057dc132c	166.2
